106,Fitbit,"This touch-screen wristwatch not only tracks your steps and sleep, but also alerts you to incoming phone calls and text messages and keeps tabs on your heart rate with a built-in optical heart rate monitor and uses GPS to track outdoor activity.",https://www.amazon.in/Fitbit-Surge-Ultimate-Fitness-Super/dp/B00Y89Z504/ref=sr_1_1?s=electronics&ie=UTF8&qid=1521622344&sr=1-1&keywords=Fitbit+Surge&dpID=414JHEnK97L&preST=_SY300_QL70_&dpSrc=srch,http://medicalfuturist.com/top-healthcare-wearables/,Rs. 20999.00,No,Null,Null,Null,Null,whealth,For staying fit and energetic,/static/img/whealth2.jpg
107,Withings Blood Pressure,"It consists of an app connecting through Bluetooth to the blood pressure monitor itself. The app measures your heart rate, blood pressure and also counts the steps you take weekly.",http://www.amazon.in/Nokia-BPM-Wireless-Pressure-Monitor/dp/B071RTV3WY/ref=sr_1_1?s=electronics&ie=UTF8&qid=1521623088&sr=1-1&keywords=Withings+Blood+Pressure,http://medicalfuturist.com/top-healthcare-wearables/,Rs.29199.00,No,Null,Null,Null,Null,whealth,For keeping blood pressure optimal,/static/img/whealth3.jpg
110,Viatom Checkme,"It is the worlds first medical tricorder, a proper medical multi tool. It not only measures your body temperature, but also traces ECG, measures pulse rate and rhythm, oxygen saturation, systolic blood pressure, physical activity and sleep.",https://www.semedicalsupply.com/Viatom-Checkme-Health-Monitor-Tricorder-p/checkmemonitor.htm,http://medicalfuturist.com/top-healthcare-wearables/,$ 249.00,No,Null,Null,Null,Null,whealth,For measuring your body temperature effectively,/static/img/whealth6.jpg
111,Muse headband,The brain sensing headband helps you get the most out of your meditation practice by giving you real time biofeedback of what is going on in your mind. The Muse is not some dystopian headset trying to alter your brain.,https://www.amazon.in/Gaiam-05-61561-Muse-Sensing-Headband/dp/B00LOQR37C/ref=sr_1_1?s=hpc&ie=UTF8&qid=1521625187&sr=8-1&keywords=Muse+headband&dpID=41w-TUb6hcL&preST=_SX300_QL70_&dpSrc=srch,https://en.wikipedia.org/wiki/Muse_(headband),Rs. 24631.08,No,Null,Null,Null,Null,whealth,For helping to meditate effectively,/static/img/whealth7.jpg
112,Gymwatch Fitness Tracker,"GymWatch is a fitness tracker that is not about counting steps. Rather, it wants to become your personal fitness coach or your professional performance diagnostician. This is a wearable that is built for the gym, specifically for people that head straight for the weights.",https://www.amazon.in/Digital-Pedometer-Walking-Distance-Bracelet/dp/B0775ST9DZ/ref=sr_1_1?s=hpc&ie=UTF8&qid=1521625377&sr=1-1&keywords=gym+watch+fitness+tracker&dpID=41OlsZ0JisL&preST=_SY300_QL70_&dpSrc=srch,http://medicalfuturist.com/top-healthcare-wearables/,Rs. 2245.00,No,Null,Null,Null,Null,whealth,For exercising in the most effective way possible,/static/img/whealth8.jpg
113,Jawbone,"The Jawbone UP2 fitness tracker benefits from improved styling as compared with earlier generation UPs. But the slimmer, downsized band does not mean they downsized the features, which include activity tracking, sleep tracking, idle alert, smart alarm, and auto sleep detection.",https://www.amazon.in/Jawbone-Activity-Tracker-Android-Turquoise/dp/B0146S6NVQ/ref=sr_1_1?s=hpc&ie=UTF8&qid=1521625569&sr=1-1&keywords=Jawbone&dpID=51MQlGNWAQL&preST=_SY300_QL70_&dpSrc=srch,http://www.bestfitnesstrackerreviews.com/jawbone-up2-review.html,Rs. 9999.00,No,Null,Null,Null,Null,whealth,Automatic sleep detection,/static/img/whealth9.jpg
114,Poly Implant Prothse Device,This is a tiny device designed to give immediate feedback about your stress levels.,https://www.pcmag.com/article2/02817249919300.asp,http://medicalfuturist.com/top-healthcare-wearables/,$ 179.00,No,Null,Null,Null,Null,whealth,For getting rid of stress in your life,/static/img/whealth10.jpg
115,CURB Home Energy Monitoring System,It is the smartest way to start because it gives you real-time energy consumption data for your entire home. An instant money saver.,https://www.amazon.com/gp/product/B015IY0Z3E/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&tag=FTtechSmarthomeFeb17-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B015IY0Z3E&linkId=7af48ac95955568a8a1e1aba773393af,http://energycurb.com/,$399.00,No,"","","","",whome,"",/static/img/whome1.jpg
116,Ecobee3 Thermostat with Sensor,It is another major system. It is programmable and saves money. And it cools the room you are in as opposed to Where the device is installed,https://www.amazon.com/gp/product/B00ZIRV39M/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&tag=FTtechSmarthomeFeb17-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B00ZIRV39M&linkId=ec7c917e41d4a7b58ba78eae200877f2,https://www.ecobee.com/ecobee3/,$199,No,"","","","",whome,"",/static/img/whome2.jpg
117,Sonos PLAY,"If you like music, this wireless system is immersive. Play anything anywhere.",https://www.amazon.com/gp/product/B00V9Z2VXE/ref=as_at/?imprToken=S2KR0AexsIkDjKDeYgXIjQ&slotNum=5&ie=UTF8&tag=fortune028-20&camp=1789&creative=9325&linkCode=w50&creativeASIN=B00V9Z2VXE&linkId=87f739ac6695fc811aa08b881a3fd0cc,https://en.wikipedia.org/wiki/Play:1,$298.00 ,No,"","","","",whome,"",/static/img/whome3.jpg
118,Philips Hue,"LEDs save money, and they can change colors to mimic a sunrise or sunset. I programmed them so that when my boss sent me a text message, they all turned red",https://www.amazon.com/gp/product/B014H2OZAC/ref=as_li_qf_sp_asin_il_tl?ie=UTF8&tag=FTtechSmarthomeFeb17-20&camp=1789&creative=9325&linkCode=as2&creativeASIN=B014H2OZAC&linkId=8d9e96a591044daf5b9aa54d25be4f88,https://www.philips.co.in/c-m-li/hue,$69.94,No,"","","","",whome,"",/static/img/whome4.jpg
119,Amazone Echo,You can talk to it and control your Hue lights.,https://www.amazon.in/Amazon-Echo-control-weather-Powered/dp/B0749YXL1J?tag=googinhydr18418-21,http://in.pcmag.com/amazon-echo-2017/117758/news/how-to-manage-amazon-echo-with-the-alexa-app-website,"  Rs.9,999.00",No,"","","","",whome,"",/static/img/whome5.jpg
104,Mechanical Actuator,"A mechanical actuator functions to execute movement by converting one kind of motion, such as rotary motion, into another kind, such as linear motion.",https://www.amazon.in/Technic-Mechanical-Cylinder-Actuator-Brackets/dp/B0055KOMTU,"https://en.wikipedia.org/wiki/Actuator#Mechanical
","Rs. 1,409.00",No,"","","","",actuator,"",/static/img/actuator7.jpg
103,Thermal or magnetic Actuator,It produce forces and deformations in response to a magnetic field.,https://www.alibaba.com/product-detail/Thermal-actuator-and-boiler-linkage-control_60503076522.html?spm=a2700.7735675.2017115.3.9uf5Gu&s=p,https://en.wikipedia.org/wiki/Magnetic_shape-memory_alloy,$ 12,No,"","","","",actuator,"",/static/img/actuator6.jpg
102,Pneumatic Actuator,"A pneumatic control valve actuator converts energy (typically in the form of compressed air) into mechanical motion. The motion can be rotary or linear, depending on the type of actuator.","https://www.alibaba.com/product-detail/Double-acting-aluminium-alloy-pneumatic-actuator_60650459132.html?spm=a2700.7735675.2017115.24.074yGF&s=p
",https://en.wikipedia.org/wiki/Pneumatic_actuator,$ 10-200,No,"","","","",actuator,"",/static/img/actuator5.jpg
101,Hydraulic Actuator,Is a device controlled by a hydraulic pump.,https://www.ebay.com/itm/Hydraulic-Actuator-Control-Servo-Teledyne-Fema-NEW-/350360976989,"https://en.wikipedia.org/wiki/Electro-hydraulic_actuator
4",$ 100.00,No,"","","","",actuator,"",/static/img/actuator4.jpg
100,Electric Actuator,An electric actuator is powered by motor that converts electrical energy to mechanical torque.,https://www.alibaba.com/product-detail/Wholesale-High-Quality-Valve-Electric-Actuator_60775644005.html?spm=a2700.7735675.2017115.9.duoWQc&s=p,https://www.quora.com/What-is-electric-actuator,$ 40-99,No,"","","","",actuator,"",/static/img/actuator3.jpg
99,Stepper Motor,It  is a brushless DC electric motor that divides a full rotation into a number of equal steps.,https://www.alibaba.com/product-detail/Nema-17-Stepper-Motor-DC-Motor_60483650931.html?spm=a2700.7735675.2017115.3.DSbkOH&s=p,https://en.wikipedia.org/wiki/Stepper_motor,$ 5.89-7.75,No,"","","","",actuator,"",/static/img/actuator2.jpg
98,Servomotor,"A servomotor is a rotary actuator or linear actuator that allows for precise control of angular or linear position, velocity and acceleration.
",http://steppermotors.bholanath.in/stepper-motors/brake-stepper-motors/25-kg-cm-brake-stepper-motor-3-amp-motor.html?gclid=EAIaIQobChMIkbi3x46H2gIVFyQrCh1r7wGZEAQYASABEgJMivD_BwE,https://en.wikipedia.org/wiki/Servomotor,"Rs. 6,160.00",No,"","","","",actuator,"",/static/img/actuator1.jpg
97,Rain Sensor,A rain sensor or rain switch is a switching device activated by rainfall. There are two main applications for rain sensors. The first is a [[ water conservation device]] connected to an automatic irrigation system that causes the system to shut down in the event of rainfall. The second is a device used to protect the interior of an automobile from rain and to support the automatic mode of windscreen wipers. ,https://www.banggood.com/3Pcs-Rain-Sensor-Water-Level-Measure-Module-Raindrop-Analog-Sensor-Board-p-1255778.html?rmmds=buy&cur_warehouse=CN,https://en.wikipedia.org/wiki/Rain_sensor,Rs. 237.55,No,"","","","",agri,"",/static/img/agri9.jpg
96,pH Sensor,The pH sensors measure the level of pH in sample solutions by measuring the activity of the hydrogen ions in the solutions. ,https://www.ebay.in/itm/222569467655?aff_source=Sok-Goog,https://www.campbellsci.com/ph-sensors,"Rs. 1,200.00","","","","","",agri,"",/static/img/agri8.jpg
95,Oscilloscope,"It is a type of electronic test instrument that allows observation of varying signal voltages, usually as a two-dimensional plot of one or more signals as a function of time.",https://www.amazon.in/Portable-Oscilloscope-Analyzer-Real-time-Bandwidth/dp/B01N74XEAN/ref=sr_1_1_sspa?ie=UTF8&qid=1521960639&sr=8-1-spons&keywords=oscilloscope&psc=1,https://en.wikipedia.org/wiki/Oscilloscope,"Rs.  6,798.00","","","","","",power,"",/static/img/health11.jpg
94,Smart Meter,A smart meter is an electronic device that as a minimum records consumption of electric energy in intervals of an hour or less and communicates that information at least daily back to the utility for monitoring and billing.,https://www.amazon.in/Testo-608-H2-Humidity-Hygrometer-Alarm/dp/B002NE3XVY/ref=sr_1_2?s=kitchen&ie=UTF8&qid=1521959322&sr=1-2&keywords=smart+meter&dpID=51StPwifk7L&preST=_SX342_QL70_&dpSrc=srch,https://en.wikipedia.org/wiki/Smart_meter,"Rs. 7,740.00",No,"","","","",power,"",/static/img/power7.jpg
93,Light Meter,A light meter is a device used to measure the amount of light.,https://www.amazon.in/Sekonic-Flashmate-L-308S-Digital-Light/dp/B000BTCJNG,https://en.wikipedia.org/wiki/Light_meter,"Rs. 13,980.00",No,"","","","",power,"",/static/img/power6.jpg
92,Multimeter,"A multimeter or a multitester, also known as a VOM (volt-ohm-milliammeter), is an electronic measuring instrument that combines several measurement functions in one unit.
",https://www.amazon.in/Haoyue-Digital-Multimeter-Voltage-Detector/dp/B01INEDHI6?tag=googinhydr18418-21&tag=googinkenshoo-21&ascsubtag=b370ffbd-2306-4b2d-a54c-cda384ba17f7,https://en.wikipedia.org/wiki/Multimeter,Rs. 174.00,Yes,"","","","",power,"",/static/img/power5.jpg
91,OBD,It is an automotive term referring to a vehicles self-diagnostic and reporting capability.,"https://www.amazon.in/Adhira-Technologies-OBD-II-connector/dp/B01GFTN7W2
",https://en.wikipedia.org/wiki/On-board_diagnostics,Rs. 449.00,Yes,"","","","",transport,"",/static/img/.jpg
90,Carbon Monoxide Sensor,CO detector is a device that detects the presence of the carbon monoxide (CO) gas in order to prevent carbon monoxide poisoning.,https://www.amazon.in/Tester-Carbon-Monoxide-Detecting-Sensor/dp/B00NR2KXSC/ref=sr_1_2?ie=UTF8&qid=1521909145&sr=8-2&keywords=carbon+monoxide+sensor&dpID=410J%252Bvs2PoL&preST=_SX342_QL70_&dpSrc=srch,https://en.wikipedia.org/wiki/Carbon_monoxide_detector,Rs. 276.00,"","","","","",oil,"",/static/img/oil11.jpg
89,Hydrogen Sulfide Sensor,H2S sensor is a gas sensor for the measurement of hydrogen sulfide.,https://www.amazon.com/ToxiProTM-Hydrogen-Sulfide-Reusable-Detector/dp/B000W1TQZ2,https://en.wikipedia.org/wiki/Hydrogen_sulfide_sensor,$185.00,"","","","","",oil,"",/static/img/oil10.jpg
88,Body position sensor," Body Position Sensor uses a triple axis accelerometer to obtain the patients position.
",https://www.cooking-hacks.com/patient-position-sensor-accelerometer-ehealth-medical,https://www.cooking-hacks.com/patient-position-sensor-accelerometer-ehealth-medical,Rs.48,No,"","","","",health,"",/static/img/health15.jpg
87,Spirometer Sensor,Spirometers are non-invasive diagnostic devices enabling simple lung function,"https://www.amazon.com/Diagnostics-Spirometer-Sensors-Renaissance-Spirometers/dp/B00MW5XL2K
",https://www.first-sensor.com/en/applications/medical/breathing-and-respiration/spirometers/,Rs. 142.99,No,"","","","",health,"",/static/img/health14.jpg
86,Snore Sensor,It detect all the vibration signals caused by snoring,"https://www.ternimed.de/Sleep-Lab-Accessories/Snore-Sensor
",https://en.wikipedia.org/wiki/Snoring,Rs. 128.00,No,"","","","",health,"",/static/img/health13.jpg
85,Glucometer Sensor,"The Glucometer Sensor allows the user to measure the approximate concentration of glucose in blood.
",https://www.cooking-hacks.com/glucometer-sensor-ehealth-medical,https://en.wikipedia.org/wiki/Glucose_meter,Rs.48,No,"","","","",health,"",/static/img/health12.jpg
84,SPO2 Pulsioximeter Sensor,"This sensor is useful in making Pulse oximetry, which is a test that measures what proportion of the oxygen-carrying molecules in the blood (called hemoglobin) are actually carrying oxygen. This is known as oxygen saturation or SpO2.
","https://www.amazon.in/Nellcor-DS100A-Oximax-Sensor-Compatible/dp/B01N0OHQY0/ref=sr_1_1?s=industrial&ie=UTF8&qid=1521887165&sr=1-1&keywords=SPO2+Sensor
",https://www.sunrom.com/p/spo2-sensor-probe-for-pulse-oximetry,Rs.  950.00 ,No,"","","","",health,"Pulse Oximeter, Heart Rate Meter, Plethysmograph
",/static/img/health11.jpg
4,UHF RFID Tag,"It is a paper-thin EPCglobal Gen2 tags work with Simultaneous RFID reader. The tags can read and be written to. Each tag comes with a TID (Truly Unique ID) that can not be changed, but there are plenty of memory to write and read from.
",http://www.rhydolabz.com/wireless-rfid-reader-tag-c-130_98/uhf-rfid-tag-set-of-5-p-2391.html?gclid=EAIaIQobChMIj4rUo5CJ2AIV2zUrCh0QGgJdEAQYBCABEgIXSPD_BwE&zenid=f2923108684294c48ef7b2d5fbe419b3,https://blog.atlasrfidstore.com/basics-of-uhf-passive-rfid-tags,Rs 199.00,Yes,"","","","",assetTag,"",/static/img/assettag13.jpg
83,Long Range UHF RFID reader (ISO18000-6C EPC G2),"Long Range UHF RFID Reader is an important way to read information and input information. Automatic identification technology has been developed in recent years. Now it is a new high technology which includes barcode technology, magnetic strip (card) technology, RF technology, optical character recognition technology, and biological recognition, distance Card Reader and etc.
",http://store.linksprite.com/cottonwood-long-range-uhf-rfid-reader-uart-iso18000-6c-epc-g2/,http://store.linksprite.com/cottonwood-long-range-uhf-rfid-reader-uart-iso18000-6c-epc-g2/,$187.00,Yes,"","","","",assetTag,"",/static/img/assettag12.jpg
82,Strain gauge,"A Strain gauge (sometimes refered to as a Strain gage) is a sensor whose resistance varies with applied force.
",https://www.amazon.in/Strain-Gauge-350%C2%B10-3-x2126-G-F-2-11%C2%B11/dp/B07567N4B3?tag=googinhydr18418-21&tag=googinkenshoo-21&ascsubtag=a0dcb3eb-ecd8-4e7a-a8a9-7763fb5b7f7a,https://www.omega.co.uk/prodinfo/StrainGauges.html,Rs. 895.00,Yes,"","","","",assetTag,"",/static/img/assettag20.jpg
81,IR Tag,"It is a sensor able to detect the presence of nearby objects without any physical contact.
",https://www.electronicscomp.com/ir-sensor-module-india?gclid=EAIaIQobChMIqO7kkP2E2gIVxA0rCh1HcQYuEAQYASABEgLPKvD_BwE,https://en.wikipedia.org/wiki/Proximity_sensor,Rs.60,Yes,"","","","",assetTag,"",/static/img/assettag19.jpg
80, Vibration Sensor Active Tag,"It is an active RFID vibration sensing tag that detects and transmits the presence of continuous or impulsive vibration so that the moitoring system can tell when the item is being moved or is in motion and is typically used to secure various assets to provide an alarm system.
",https://www.amazon.in/OEM-Vibration-Sensor-Module-Motion/dp/B00MRVT2L8,https://gaotek.com/product/2-45-ghz-rfid-vibration-sensor-active-tag/,"Rs.180.0
",Yes,"","","","",assetTag,"",/static/img/assettag18.jpg
79,GPS Tracker,"A GPS tracking unit is a device, normally carried by a moving vehicle or person, that uses the Global Positioning System (GPS) to track the devices movements, at intervals, and to determine its location, and its carrier.
",https://www.amazon.in/tracker-GT02A-Google-link-tracking/dp/B00MH1W5N0,https://en.wikipedia.org/wiki/GPS_tracking_unit,"Rs.1,785.00",Yes,"","","","",assetTag,"",/static/img/assettag17.jpg
78,Tamper Proof RFID UHF Windshield Tag for Vehicles (Pack of 50) 110 X 45 mm size,"Windshield tag is a tamper proof tag and can be easily attached with self adhesive tape.
",https://www.amazon.in/Tamper-Proof-RFID-Windshield-Vehicles/dp/B0778KZDMG?tag=googinhydr18418-21&tag=googinkenshoo-21&ascsubtag=e18efff9-9739-4faa-b091-1211d0f1e845,http://thetagfactory.com/Details?pid=170&cid=3&Gid=3,"Rs.1,500.00",Yes,"","","","",assetTag,"",/static/img/assettag16.jpg
77,UHF RFID Antenna,The ultra high-frequency (UHF) RFID Antenna boasts a frequency range of 860-960 MHz with a gain of 6dBi.,http://store.linksprite.com/uhf-rfid-reader-antenna-902-928mhz-8dbic-lhc-pol/,"https://en.wikipedia.org/wiki/Ultra_high_frequency
",$149.00,Yes,"","","","",assetTag,"",/static/img/assettag15.jpg
76,"UHF RFID Key Tag, EPC Gen2 (900MHz)","This UHF EPC Gen2 RFID tag, which can be used close to metal, liquids and other RF unfriendly materials, is widely used for supply chain applications, reusable container tracking, retail inventory management, pallet tracking, inventory control and general asset tracking.",http://store.linksprite.com/key-tag-uhf-rfid-tag-epc-gen2-900mhz,https://en.wikipedia.org/wiki/Radio-frequency_identification,$3.00,Yes,"","","","",assetTag,"",/static/img/assetag14.jpg
